,_id,,location,date,type,subregion,town,county,site,fatalities,losses,source,add,uncertainty,created_at,updated_at,__v,triggering_description,triggering
40,5f568a512226ad7c84db8c8c,93,"[-75.82553999999999, 6.5592991]",1997-04-14 00:00:00,Flood,Occidente,Santa Fe de Antioquia,Santafé de Antioquia,Puente Paso Real.,0,0,Corantioquia,En el puente paso real existen unos taludes que son el resultado de la vía estos son inestables y ocasionan frecuentes deslizamientos. en el barrio llano de bolivar existen en los alrededores una explotación ilegal esta zona se encuentra en proceso de desertización. en la vía a turbo la gran mayoría de los taludes son inestables y generan amenaza para los transeuntes. se recomienda activar el comité local de emergencia. censar a las familias y viviendas ubicadas en zona de riesgo. realizar el proceso eubicación de viviendas. (DI6Author : C.P. DI6Date : 5/11/00),Mid,,,,Lluvias - Abundantes lluvias,Rainfall
41,5f568a512226ad7c84db8c94,101,"[-75.743398, 6.501533999999999]",1998-06-12 00:00:00,Flood,Occidente,Sopetrán,,Q. la Quebradita.,0,0,Corantioquia,Aún no se ha determinado si es una quebrada o un caño. la mayoría de las viviendas no guardan el retiro mínimo de la quebradita hay algunas que invaden y alteran el cauce con las edificaciones. la mayoría de las viviendas están mal construídas con materiales de segunda y sin cumplir especifícaciones mínimas en algunos casos son tugurios que no cuenta con su debido servicio sanitario. al parecer la única amenaza para las viviendas es la proximidad al cauce de la quebradita. se recomienda no permitir lconstrucción de nuevas edificaciones. las construcciones que invaden el cauce deben ser demolidas ya que alteran la dinámica de la quebrada. se debe hacer una medición periódica del caudal. recoger las aguas residuales de las viviendas. (DI6Author : C.P. DI6Date : 5/11/00),High,,,,Error humano - Cauce intervenido desviado e invadido,Anthropic
42,5f568a512226ad7c84db8c2b,6,"[-75.81194444444444, 6.685277777777778]",1973-08-28 00:00:00,Landslide,Occidente,Liborina,,Vía Liborina-Sabanalarga.,0,0,El Colombiano,6º41´07´´ y 75º48´43´´. (di6author : c.p. di6date : 10/12/00),Low,,,,Lluvias - El invierno,Rainfall
43,5f568a512226ad7c84db8c5e,48,"[-76.0188089, 5.8534969]",1998-06-09 00:00:00,Torrential,Suroeste,Ciudad Bolívar,El Manzanillo,Vereda Los Monos.,0,0,Corantioquia,(di6author : c.p. di6date : 20/10/00),Mid,,,,Lluvias - El invierno,Rainfall
44,5f568a512226ad7c84db8c6c,61,"[-75.5160235, 5.9277638]",1996-07-30 00:00:00,Landslide,Suroeste,Montebello,,V. el Gavilan,0,0,Corantioquia,El problema es complejo debido a la presencia de varios factores que inciden en su formación tales como: altas pendientes zona de deslizamientos antiguos zona estructuralmente compleja tipo de roca y suelo deforestación y usos inadecuados del suelo manejo inadecuado de aguas explanación antitécnica. se recomienda un estudio geológico que incluya análisis hidrogeológico y geotécnico.// (di6author : c.p. di6date : 20/10/00),High,,,,Otra causa - Altas pendientes zona de antiguos deslizamientos,Unknown
45,5f568a512226ad7c84db8c73,68,"[-75.606403, 5.746942]",1997-12-04 00:00:00,Landslide,Suroeste,La Pintada,,B. Calle Vieja y 13 de Junio.,0,0,Corantioquia,Urbanización la hispaniola se presenta un deslizamiento con agrietamientos asentamientos volcamientos de tierra reptación y destrucción parcial de las viviendas gaviones tubería piscinas muro interior y vía. en el barrio calle vieja se ha presentado inestabilidad del terreno produciendo grietas asentamientos destrucción de las viviendas y de la vía al parecer producto de aguas. en el barrio 13 de junio se presenta inetabilidad del terreno producto de mal manejo de aguas. se recomienda hacer un tudio de aguas y de suelos. recoger y manejar las aguas. (DI6Author : C.P. DI6Date : 5/11/00),High,,,,Lluvias - Aguas de escorrentía y subterránea  debido a lluvias,Rainfall
46,5f568a512226ad7c84db8c81,82,"[-75.67135379999999, 5.9270266]",1999-05-06 00:00:00,Landslide,Suroeste,Fredonia,,Cerro Combia.,0,0,Corantioquia,En el camino de piedra que del casco urbano conduce a la parte alta del cerro combia se observaron procesos de inestabilidad del terreno y como consecuencia se han presentado dos deslizamientos en la margen izquierda del camino hacia la parte alta. se recomienda hacer una visita donde se observen todas las galerías y el estado de estas. realizar labores para estabilizar los procesos generados en el camino de piedra ya que de no prestarsele la atención requerida podrían ser el inicio de problemas mayoreque amenazarían los usuarios del camino y algunas viviendas ubicadas en la parte alta. los deslizamientos del camino pueden estabilizarse con la ayuda de agromantos y vegetación adecuada lo cual podría recomendar la umata. (di6author : c.p. di6date : 5/11/00),High,,,,Lluvias - Aguas lluvias infiltradas,Rainfall
47,5f568a512226ad7c84db8c97,104,"[-75.70312, 6.53813]",1998-11-04 00:00:00,Landslide,Occidente,Sopetrán,Montegrande,,0,0,Corantioquia,El problema es un deslizamiento de lodo y piedra que se presenta en la parte alta de la vereda montegrande este cae a la quebrada la cosme obstruyendo la bocatoma y contribuyendo a la sedimentación y deterioro del agua para consumo humano. el factor antrópico al perturbar las condiciones del sector contribuyó en lo que hoy está sucediendo. se debe hacer un análisis de la situación para determinar que es más costoso si trasladar la bocatoma del acueducto (cambiar de microcuenca) o las obras que debenlevarse para mitigar y controlar la situación sin garantizar que se vean resultados a corto plazo ni duraderos. prohibir la ganadería y cualquier intervención humana en el sector afectado. (di6author : c.p. di6date : 5/11/00),Mid,,,,Error humano - Deforestación abundante,Anthropic
48,5f568a512226ad7c84db8c9d,110,"[-75.4190689, 6.961969]",1996-06-07 00:00:00,Landslide,Norte,Yarumal,,B. Buenos Aires la Inmaculada la Montañita.,0,0,Corantioquia,La estación: se presenta un deslizamiento pequeño al lado derecho de la carretera en dirección hacia el casco urbano aún no afecta la carretera y tiene aproximadamente 20m de ancho en la parte mayor. este se encuentra activo por lo cual permanentemente se asienta en lento movimiento. barrio buenos aires: debido a las mangueras conductoras de agua que estan rotas humedecen el terreno ocasionando deslizamientos en el terreno. seminario misiones de yarumal se presenta un asentamiento en la parte superiodel edificio. las medidas son 40m de ancho y altura de 30-40m. se recomienda efectuar control y seguimiento reubicar a la población más afectada sellamiento de grietas reforestar todas las zonas en cuanto sea posible. (DI6Author : C.P. DI6Date : 5/11/00),High,,,,Lluvias - Intensas lluvias,Rainfall
49,5f568a512226ad7c84db8ca9,122,"[-75.2197365, 6.6817889]",1997-08-19 00:00:00,Landslide,Norte,Gómez Plata,,Paaraje el Hormiguero.,0,0,Corantioquia,(di6author : c.p. di6date : 5/11/00),High,,,,Lluvias - Abundantes lluvias,Rainfall
50,5f568a512226ad7c84db8cae,127,"[-75.2197365, 6.6817889]",1999-03-09 00:00:00,Landslide,Norte,Gómez Plata,,Micro Cuenca San Rafael.,0,0,Corantioquia,En el deslizamiento (talud) hay un bloque inestable de material que se encuentra a la espera de las condiciones apropiadas para irse abajo el volumen aproximado es de unos 2400m3.//los trabajos realizados con el fin de establizar el problema se deterioraron sin surtir efecto signifacativo. en invierno la pequeña quebrada en la base del talud transporta mayor número de sedimentos a la quebrada san rafael. las margenes de la quebrada presenta gran deforestación. se recomienda realizar mantenimiento periico a la bocatoma y a los muros construidos en el cauce. revegetalizar en las margenes de la quebrada. (di6author : c.p. di6date : 5/11/00),High,,,,Lluvias - Intensas lluvias,Rainfall
51,5f568a512226ad7c84db8c27,2,"[-75.7932878, 6.0602757]",1997-05-27 00:00:00,Rockfall,Suroeste,Titiribí,Antonio José,Vereda Sinifaná,0,0,Corantioquia,Se observan algunos bloques no muy estables y pueden desprenderse.//la zona inestable es extensa pendiente con el material del suelo suelto y con abundante rastrojo.//algunas recomendaciones: determinar cuales rocas están inestables y proceder a cerrar la vía y ayudarles a rodar. colocar avisos en la vía anunciando el peligro. no permitir la deforestación la ganadería y si es posible los cultivos limpios.// (di6author : c.p. di6date : 18/09/00),Mid,,,,Otra causa - Alto fracturamiento de las rocas y altas pendientes,Unknown
52,5f568a512226ad7c84db8c2c,7,"[-75.879654, 5.656421]",1998-05-15 00:00:00,Landslide,Suroeste,Andes,,Urbanización. San Marcos,0,0,Corantioquia,Se presentan en el sitio procesos erosivos diversos deslizamientos asentamientos movimientos en masa y grietas. las causas son varias aguas lluvias subterráneas aguas provenientes de alcantarillado acueductos y pozo séptico se presenció la ruptura de un tramo de tubería del pozo durante la inspección. además de la inadecuada construcción del lleno la deforestación y las pendientes.//se recomienda recoger y encauzar las aguas lluvias y subterráneas por medio de filtros y cunetas.revizar el estadola tubería que conduce al pozo séptico y la del acueducto. tratar de evacuar al alcantarillado y no a la quebrada los residuos provenientes del pozo séptico.construir zanjas de coronación terracear hacer filtros construir gaviones desde la quebrada. (di6author : c.p. di6date : 18/09/00),High,,,,Lluvias - Fuertes lluvias,Rainfall
53,5f568a512226ad7c84db8c30,11,"[-75.7932878, 6.0602757]",1999-07-15 00:00:00,Landslide,Suroeste,Titiribí,Antonio José,Vereda Campo Alegre,0,0,Corantioquia,El fenómeno es antiguo conocido de mínimo 500m de longitud con presencia de agua altas pendientes suelo inestable intervención humana y hasta la influencia de fallas geológicas. se observan grietas de asentamientos volcamientos deslizamientos y desplazamientos del terreno (en el área de influencia del fenómeno) así como abundancia de aguas corriendo por cauces construidos en tramos y por naturales en otros. la cuneta de la vía solo recoge las aguas lluvias. hay viviendas vecinas al sitio donde seestabilizó la vía. se recomienda vigilancia permanente por los vecinos recoger y conducir las aguas construir filtros muro de contención medir la velocidad y distancia de desplazamiento agrietamiento asentamiento etc. (di6author : c.p. di6date : 18/09/00),Mid,,,,Lluvias - Fuerte invierno,Rainfall
54,5f568a512226ad7c84db8c41,22,"[-75.750187, 6.682441]",1996-10-30 00:00:00,Landslide,Occidente,Liborina,El Carmen - La Venta,,0,0,Corantioquia,El deslizamiento es de gran magnitud tiene 400-600m de longitud por un ancho variable de 20-50m. en el momento de la visita se presenta grietas grandes y asentamientos en la parte superior de la corona lo que puede indicar que el proceso continúa. se recomienda concientizar a los habitantes del sector. reforestar impedir la ganadería recoger aguas donde sea posible y drenar en la parte superior del deslizamiento. realizar un estudio de aguas subterráneas. (di6author : c.p. di6date : 5/11/00),Mid,,,,Lluvias - El invierno,Rainfall
55,5f568a512226ad7c84db8c71,66,"[-75.735417, 5.963962]",1997-09-29 00:00:00,Landslide,Suroeste,Venecia,,V. Peñas Azules. V. el Hoyo.,0,0,Corantioquia,El daño causado al medio y el riesgo existente en la zona es producido prácticamente por la construcción de una vía. la vía carece de obras civiles como cunetas pozos recolectores afirmado esto está provocando su deterioro y amenaza la estabilidad de ciertos sectores. los taludes dejados por la vía son casi verticales y no cuentan con revegalización. se recomienda averiguar quienes son los responsables de la obra exigirles la licencia y comprometerlos a realizar obras civiles tendientes a estabilizarcesos erosivos algunas de obras son cunetas pozos recolectores de agua afirmado entre otros. prohibir la construcción de viviendas a lo largo de la vía. (di6author : c.p. di6date : 5/11/00),High,,,,Error humano - Construcción de una vía,Anthropic
56,5f568a512226ad7c84db8c74,69,"[-75.6245768, 5.615870399999999]",1998-01-19 00:00:00,Landslide,Suroeste,Valparaíso,Valparaiso,V. el Libano.,0,0,Corantioquia,El problema es antiguo pero se aceleró en el último año. se observa un movimiento de masa de 2 hectareas aproximadamente con asentamientos entre 80cm y 1.5m grietas de 40cm de ancho no se presenta reptación es un suelo poco inestable. en caso de continuar el deslizamiento se verán afectadas la escuela la vía a caramanta y una vivienda. se recomienda hacer seguimiento alertar a la comunidad y realizar prácticas de evacuación. crear un comité local de emergencia rellenar grietas con arcilla o mateales impermeables construir zanja de coronación revegetalizar encima de las grietas y en el talud. tratar de reubicar la escuela averiguar la existencia de fallas geológicas y lineamientos.// (DI6Author : C.P. DI6Date : 5/11/00),Mid,,,,Lluvias - El invierno,Rainfall
57,5f568a512226ad7c84db8c7e,79,"[-75.5674243, 5.874190899999999]",1998-07-31 00:00:00,Landslide,Suroeste,Santa Bárbara,,V. las Mercedes.,0,0,Corantioquia,El dia 13 de julio del presente año se presentó un deslizamiento para el cual se efectuó el relleno de las grietas pero se mecesitaba el visto bueno del material que se hiba a utilizar para tal fin. el material su obtuvo de los deslizamientos que hay en la vía a fredonia aunque no es muy óptimo. la comunidad se comprometió a llevar a cabo el relleno y apisionamiento del material mezclado con cal agrícola y sembrarle vegetación. se recomienda mezclar el material con cal agrícola y rellenar las grietas ionando el material luego sembrar vegetación tipo pasto o rastrojo sobre la grieta recuperada. realizar el trabajo lo antes posible con el fin de termiarlo cuando empiecen las lluvias. reunir a la comunidad al respecto y crear un comité local de e. (DI6Author : C.P. DI6Date : 5/11/00),High,,,,Lluvias - Intensas lluvias,Rainfall
58,5f568a512226ad7c84db8c86,87,"[-75.76734499999999, 6.326906]",1996-10-10 00:00:00,Landslide,Occidente,Ebéjico,,Calle Murillo Toro.,0,0,Corantioquia,Se visitó la calle 5 murillo toro donde se presentó un deslizamiento que arrastró varias viviendas solares y la calle. aguas lluvias afloramientos y aguas residuales han sido los causantes. se recomienda cumplir con las recomendaciones dejadas por otras instituciones demoler las viviendas evacuadas. hacer seguimiento permanente. respetar el retiro mínimo de la quebrada. (di6author : c.p. di6date : 5/11/00),High,,,,Lluvias - Abundantes aguas lluvias,Rainfall
